fiscal_year,month,calendar_year,prefecture_ja,prefecture_key,incidents,injured,killed,source_url,publish_date,pdf_created,source_file,method
2022,5,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,広島県,hiroshima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,山口県,yamaguchi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,山口県,yamaguchi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,徳島県,tokushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,香川県,kagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,愛媛県,ehime,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,4,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,5,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,6,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,7,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,8,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,9,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,10,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,11,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,12,2022,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,1,2023,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,2,2023,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2022,3,2023,高知県,kochi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r04injury-qe.pdf,2025-06-14,2023-12-01,raw/env/r04injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,北海道,hokkaido,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,北海道,hokkaido,1,1,1,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,北海道,hokkaido,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,北海道,hokkaido,2,4,1,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,北海道,hokkaido,1,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,北海道,hokkaido,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,青森県,aomori,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,青森県,aomori,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,青森県,aomori,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,青森県,aomori,3,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,青森県,aomori,4,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,青森県,aomori,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,岩手県,iwate,3,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,岩手県,iwate,5,5,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,岩手県,iwate,4,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,岩手県,iwate,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,岩手県,iwate,3,3,1,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,岩手県,iwate,8,8,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,岩手県,iwate,13,15,1,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,岩手県,iwate,5,5,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,岩手県,iwate,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,岩手県,iwate,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,宮城県,miyagi,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,宮城県,miyagi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
